city,year,income,expend,gdp,deposit,gap,gap_to_gdp,income_growth,expend_growth,region_group,is_tier1
南宁,2011,186.2924,302.3075,2211.4,1581.0297,116.01510000000002,0.05246228633444877,19.344915109823567,15.703167309977673,其他,False
南宁,2012,229.7183,376.5096,2503.2,1863.8024,146.79129999999998,0.05864145893256631,23.31061277862114,24.545239532595108,其他,False
南宁,2013,256.2469,418.3976,2803.5444,2321.1576,162.15070000000003,0.057837749956804685,11.548318092202493,11.125347135903052,其他,False
南宁,2014,274.8517,465.7759,3148.2973,2529.8556,190.92419999999998,0.060643637435384506,7.260497590409876,11.323750423042567,其他,False
南宁,2015,297.0501,526.7231,3410.0859,2700.3678,229.67300000000006,0.06735108930833679,8.076500891207882,13.085090920333165,其他,False
南宁,2016,312.7921,586.9793,3703.33,2924.5457,274.18719999999996,0.07403801443565655,5.29944275393277,11.439824833959221,其他,False
南宁,2017,332.15,646.3707,4118.8292,3176.6881,314.2207000000001,0.07628883955663908,6.188743257901974,10.118142155949972,其他,False
南宁,2018,358.956,697.9853,4026.9053,3542.8272,339.02930000000003,0.08419102877835245,8.07045009784737,7.9852938878572255,其他,False
南宁,2019,370.9283,789.1986,4507.0,3960.3083,418.2703000000001,0.09280459285555803,3.335311291634624,13.068083239002304,其他,False
南宁,2020,372.2519,819.8554,4726.0,4415.3458,447.60350000000005,0.09471085484553535,0.356834460999611,3.8845481986409913,其他,False
南宁,2021,392.0,778.0,5120.94,4878.7971,386.0,0.0753767862931415,5.305036723788392,-5.105217334666579,其他,False
南宁,2022,392.6795,838.9332,5218.35,5521.8223,446.25370000000004,0.08551624555654565,0.17334183673469727,7.8320308483290635,其他,False
南宁,2023,400.8778,816.4829,5469.0,6117.1299,415.6051,0.07599288718230024,2.0877840579913043,-2.6760533496588357,其他,False
南宁,2024,381.1575,796.9934,5995.36,6713.2205,415.8358999999999,0.06935962144058071,-4.919279640828189,-2.3870065129349305,其他,False
南昌,2006,68.1075,93.3749,1183.8973,733.8474,25.267399999999995,0.021342560710291336,,,其他,False
南昌,2007,87.2199,116.8596,1389.892,744.5682,29.639700000000005,0.02132518210047975,28.062107697390147,25.15097740399188,其他,False
南昌,2008,102.1477,148.17,1660.0847,955.4016,46.02229999999999,0.027722862574421647,17.115130835967495,26.793177453970387,其他,False
南昌,2009,115.8798,181.7495,1838.0,1181.8238,65.86970000000001,0.03583770402611535,13.443376600745793,22.662819734089233,其他,False
南昌,2010,146.465,232.0305,2200.1,1417.5807,85.56549999999999,0.03889164128903231,26.39390126665735,27.66500045392146,其他,False
南昌,2011,187.0259,299.3677,2688.8724,1603.9632,112.3418,0.0417802644707127,27.693237292185845,29.020839932681277,其他,False
南昌,2012,240.0205,345.5062,3000.5,1853.5679,105.48569999999998,0.03515604065989001,28.335433755431726,15.411983323518186,其他,False
南昌,2013,291.9097,419.3652,3336.0265,2051.1635,127.45550000000003,0.038205781638725005,21.618653406688182,21.377040412009983,其他,False
南昌,2014,342.2065,473.1561,3667.9635,2149.3277,130.94959999999998,0.03570090051332299,17.230259905717425,12.826743849990407,其他,False
南昌,2015,389.3412,543.1789,4000.014,2491.3925,153.83769999999998,0.03845929039248362,13.773759411349573,14.799090617240275,其他,False
南昌,2016,402.1831,583.2565,4354.9927,2722.4199,181.07339999999994,0.04157834753661009,3.2983665741000534,7.3783425681667625,其他,False
南昌,2017,417.0774,653.1223,5003.1896,2869.8392,236.04489999999998,0.0471788836465442,3.7033629707464044,11.978572034773727,其他,False
南昌,2018,461.7462,752.4137,5274.6716,3132.045,290.66749999999996,0.055106274293929496,10.709954555197655,15.202573851788536,其他,False
南昌,2019,476.9998,834.1066,5596.0,3618.0632,357.10679999999996,0.0638146533238027,3.3034597794199483,10.857444514899184,其他,False
南昌,2020,483.8581,838.1744,5746.0,4278.6505,354.3163,0.0616631221719457,1.4377993449892434,0.48768346875567303,其他,False
南昌,2021,484.8319,870.0084,6650.53,4737.9847,385.17650000000003,0.057916662281051294,0.2012573521038563,3.798016260100523,其他,False
南昌,2022,457.678,939.0409,7203.5,5750.3712,481.36289999999997,0.0668234746997987,-5.600683453378386,7.934693504108692,其他,False
南昌,2023,500.1818,925.5526,7213.0,6641.7365,425.3708,0.05897279911271315,9.286834848954939,-1.4363911092690418,其他,False
南昌,2024,526.2059,940.0703,7800.37,7516.1403,413.86439999999993,0.05305702165410101,5.202928215300928,1.5685440244022963,其他,False
厦门,2006,136.1653,159.1253,1168.0229,680.8196,22.960000000000008,0.019657148845283776,,,其他,False
厦门,2007,186.5262,198.6559,1387.852,739.998,12.129700000000014,0.00873990886636328,36.98512029129299,24.842435489516745,其他,False
厦门,2008,220.2343,238.0896,1560.0218,929.4447,17.8553,0.01144554518404807,18.07150952520342,19.850253629517155,其他,False
厦门,2009,240.5608,268.0527,1737.0,1158.0996,27.491900000000015,0.015827230857800814,9.229488776271456,12.584800008064212,其他,False
厦门,2010,289.1748,306.9468,2060.1,1384.666,17.77199999999999,0.00862676569098587,20.208612542026792,14.50987063364777,其他,False
厦门,2011,370.7718,389.0726,2539.3132,1558.7417,18.300800000000038,0.007206988094261093,28.217189049668214,26.755711413183004,其他,False
厦门,2012,422.9089,460.9779,2817.1,1680.1926,38.06899999999996,0.01351354229526817,14.061776003460903,18.481203765055664,其他,False
厦门,2013,490.5996,516.7402,3018.1565,1950.1009,26.14059999999995,0.008661114822905953,16.005976700892322,12.096523499282718,其他,False
厦门,2014,543.7986,548.2525,3273.5772,1972.0201,4.45390000000009,0.0013605605513137401,10.843669664630774,6.098286914778472,其他,False
