city,year,income,expend,gdp,deposit,gap,gap_to_gdp,income_growth,expend_growth,region_group,is_tier1,re_invest,sale_area,re_avg_price,res_sale_area,res_avg_price
呼和浩特,2008,82.2459,133.1795,1316.37,640.5628,50.933599999999984,0.038692464884492954,41.89673198554913,32.49938067897482,其他,False,177.0684,331.89,2731.0,308.14,2511.0
呼和浩特,2009,106.7947,165.1584,1644.0,775.8896,58.363699999999994,0.035501034063260335,29.84805321602657,24.011878705055967,其他,False,178.9909,379.58,3887.0,312.6,3248.0
呼和浩特,2010,126.7617,177.28,1865.7,929.81,50.518299999999996,0.0270773972235622,18.696620712451086,7.33937843912269,其他,False,254.35,471.88,4105.0,394.75,3650.0
呼和浩特,2011,151.4252,255.668,2177.2669,1053.68,104.24280000000002,0.04787782333897604,19.45658665038412,44.21705776173286,其他,False,330.0329,449.7116,4367.46350327632,408.3908,4073.31898759717
呼和浩特,2012,178.6447,275.3195,2475.6,1243.2682,96.6748,0.03905105832929391,17.975541719608113,7.686335403726718,其他,False,447.9861,478.1847,5445.13657588794,414.3054,4798.16579750107
呼和浩特,2013,182.0177,294.8353,2710.39,1414.6189,112.81760000000003,0.04162412051402198,1.8881052726445136,7.088419091273956,其他,False,581.6832,420.4521,5233.0,339.9637,4631.0
呼和浩特,2014,211.5389,310.9084,2894.05,1480.8828,99.36949999999996,0.034335792401651646,16.218862231530238,5.4515521038355885,其他,False,563.1305,363.9075,5474.0,306.9181,5153.0
呼和浩特,2015,247.4021,360.645,3090.52,1683.9561,113.24289999999999,0.03664202140740069,16.95347758733736,15.99718759608939,其他,False,509.0452,381.8083,5193.0,321.4363,4946.0
呼和浩特,2016,269.653,419.9738,3173.59,1866.0141,150.32079999999996,0.04736616891280851,8.993820181801215,16.450747965450784,其他,False,520.52,425.493,6425.0,344.8005,5196.0
呼和浩特,2017,201.502,403.0357,2743.72,1953.4119,201.5337,0.07345272112314669,-25.273592357585496,-4.03313254303006,其他,False,238.3997,316.5095,6510.0,249.9733,5662.0
呼和浩特,2018,204.7198,356.7396,2903.5,2174.0867,152.0198,0.052357430687101775,1.5969072267272733,-11.48684843551081,其他,False,174.25,396.0464,8345.53981553677,342.4324,8251.24024478992
呼和浩特,2019,203.1169,417.9245,2791.0,2391.6363,214.80760000000004,0.07696438552490148,-0.78297262892989,17.15113769259147,其他,False,175.2248,325.9983,10042.0,296.2751,10029.0
呼和浩特,2020,217.1024,438.5688,2801.0,2623.7502,221.46640000000002,0.07906690467690111,6.885443801082047,4.939719973344459,其他,False,246.8943,413.7646,11001.0,382.2666,11066.0
呼和浩特,2021,228.9248,420.7504,3121.43,2893.0958,191.8256,0.06145439750370824,5.445540906042501,-4.062851712205706,其他,False,270.7185,309.6567,10797.0,264.0493,11314.0
呼和浩特,2022,230.8711,420.9756,3329.1,3372.4633,190.10449999999997,0.05710387191733501,0.8501918533946551,0.05352341911022407,其他,False,219.0885,145.8349,11072.0,137.3055,11100.0
呼和浩特,2023,238.0592,592.973,3802.0,3903.7037,354.9137999999999,0.093349237243556,3.113468944358999,40.856857262036094,其他,False,234.5798,187.7909,10855.0,180.4257,10845.0
